Mar-26,Period,Location ID,Reason,Period,Product ID,Location ID,Ship-From Loc ID,Resource ID
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 187.358476 is too low; increase it by at least 474.041524.,04-11-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 449.561429.,04-11-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949165 is too low; increase it by at least 496.450835.,04-10-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 278.000000.,04-10-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 675.756008.,04-10-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,04-09-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 349.701668.,04-09-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 164.406266.,04/17/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 290.753993 is too low; increase it by at least 385.751007.,04/17/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 321.116375.,04/18/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 908.424866.,04/18/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 226.351193 is too low; increase it by at least 464.648807.,04/18/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 163.778000.,04/19/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 297.939166 is too low; increase it by at least 393.800000.,04/19/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 172.592426.,04/20/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 282.613993 is too low; increase it by at least 408.386007.,04/20/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 237.782636.,04/21/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 225.413993 is too low; increase it by at least 465.586007.,04/21/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 274.350411.,04/22/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 326.058078 is too low; increase it by at least 367.649497.,04/22/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 385.415800.,04/23/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 241.289165 is too low; increase it by at least 449.710835.,04/23/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 325.815800.,04/24/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 951.124866.,04/24/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 206.001193 is too low; increase it by at least 484.998807.,04/24/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 333.821000.,04/25/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 253.903993 is too low; increase it by at least 437.096007.,04/25/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 648.045173.,04-09-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1455.312809.,03/25/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 216.157878 is too low; increase it by at least 482.749697.,03/25/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1120.325808.,03/26/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 308.240002.,03/26/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 185.679999 is too low; increase it by at least 505.320001.,03/26/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1178.594686.,03/27/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 214.303993 is too low; increase it by at least 447.096007.,03/27/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1074.318599.,03/28/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,03/28/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1138.257582.,03/29/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 218.726021 is too low; increase it by at least 442.673979.,03/29/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1033.927080.,03/30/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 214.303993 is too low; increase it by at least 447.096007.,03/30/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1043.571324.,03/31/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,03/31/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 767.701851.,04-01-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 58.703993, Explained amount: 43.296007)",04/25/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 272.615150.,04-01-2024,PPC1,LOC018,LOC017,ROAD009
